,file,group,subject,condition,series,channels,delay_avg,delay_std,delay_min,delay_max,dim_avg,dim_std,dim_min,dim_max
01_0,subject_01.set,high,01,condition 0,"[[ 1.00797758e-05  2.07480860e-06  2.50977022e-09 ...  4.86476946e-06
   3.01998258e-06  5.32653284e-06]
 [ 4.11115360e-06  2.70832825e-06  1.35946786e-06 ...  3.16883612e-06
   1.72237563e-06  3.04465914e-06]
 [ 1.89389241e-06  2.52567363e-06  9.57310438e-07 ...  2.35035968e-06
   1.04578531e-06  1.64332449e-06]
 ...
 [ 3.15794449e-05 -1.54773846e-05 -2.01377087e-05 ...  3.73516178e-06
   2.95717764e-06  8.85910511e-06]
 [ 1.18179064e-05  5.68743467e-06  1.97989616e-05 ... -2.52473903e-06
  -4.84591198e-06 -6.62799120e-06]
 [-7.05479002e-06  6.13950872e-06  5.25674677e-06 ...  2.30510211e-06
   1.04379547e-06  1.84208810e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",23.3125,4.057689459532358,17.0,31.0,6.6875,0.46351240544347894,6.0,7.0
01_1,subject_01.set,high,01,condition 1,"[[ 3.20779204e-06  3.53067219e-07  6.20677042e-06 ...  3.52539515e-06
   9.66293454e-07 -2.84341276e-08]
 [ 1.25088775e-06 -7.88201749e-07  3.65720153e-06 ...  3.35511136e-06
   1.30731297e-06  6.54456168e-08]
 [-7.10152686e-08 -1.02551043e-06  3.06071043e-06 ...  4.73519230e-06
   2.36618590e-06 -8.40331092e-08]
 ...
 [ 9.93225193e-06  1.09061241e-05  1.47749701e-05 ... -9.92679501e-06
  -1.16378460e-05 -1.60141411e-05]
 [-1.51793146e-06 -5.87708044e-06 -1.58730526e-05 ... -1.25699482e-05
  -5.41217327e-06  1.62013836e-05]
 [ 3.54998797e-07 -5.55689692e-07  5.93804312e-06 ...  6.89148521e-06
   4.92495298e-06 -9.06441498e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",15.0625,7.964520936628895,2.0,25.0,7.375,0.9921567416492215,6.0,10.0
01_2,subject_01.set,high,01,condition 2,"[[-4.31851721e-06 -6.90339184e-06 -6.09238243e-06 ... -7.54133415e-06
  -4.14716148e-06 -1.18179214e-06]
 [-4.10398245e-06 -6.28937101e-06 -5.50112963e-06 ... -5.24412870e-06
  -2.69909191e-06  2.29057714e-07]
 [-4.57958937e-06 -6.56569862e-06 -5.68372107e-06 ... -5.58513832e-06
  -2.82078838e-06  3.97511542e-07]
 ...
 [-7.69295120e-06 -4.86276388e-06 -9.20983505e-06 ... -1.15952644e-05
  -8.04865742e-06 -1.93034611e-05]
 [ 3.62404060e-05  4.16374397e-05  3.94810486e-05 ...  1.82562904e-05
   9.74946594e-06  1.62218153e-06]
 [-1.06195850e-05 -1.23928833e-05 -2.61309719e-05 ...  6.71616411e-06
   7.76038027e-06  9.59765688e-08]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",16.5,8.06225774829855,2.0,30.0,6.75,0.5590169943749475,6.0,8.0
01_3,subject_01.set,high,01,condition 3,"[[ 1.05852759e-06  4.30187702e-06  6.29661655e-06 ... -1.20772953e-05
  -1.21009846e-05 -9.63917351e-06]
 [ 2.02324152e-06  4.48302078e-06  6.91197252e-06 ... -8.30014610e-06
  -8.17317104e-06 -6.44397688e-06]
 [ 2.47951031e-06  5.31027985e-06  7.96407270e-06 ... -6.77601767e-06
  -6.50068235e-06 -5.22690868e-06]
 ...
 [-2.01431026e-05 -1.65357342e-05 -2.82892170e-05 ... -1.25598421e-05
  -1.63466091e-05 -1.72986031e-05]
 [-5.36218405e-06 -1.97990589e-05 -3.05882397e-05 ...  1.35302229e-05
   1.41672544e-05  1.30717096e-05]
 [-5.76581812e-06 -6.62781572e-06 -7.37142467e-06 ...  1.85219307e-05
   1.30219994e-05  8.60084248e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",19.75,8.97566153550812,4.0,30.0,6.75,0.5590169943749475,6.0,8.0
01_4,subject_01.set,high,01,condition 4,"[[-4.63768291e-06 -6.67636395e-07  2.87541604e-06 ...  2.58104849e-06
  -1.21055424e-06 -3.88748837e-06]
 [-3.10376525e-06 -5.15081398e-08  3.19855189e-06 ...  1.36849856e-06
  -2.06475639e-06 -3.62705207e-06]
 [-2.52158666e-06  5.05010366e-07  3.51368618e-06 ... -4.32594597e-07
  -4.07059479e-06 -5.16132545e-06]
 ...
 [-1.09348412e-05 -1.14389601e-05 -2.51176662e-05 ...  7.62574673e-06
   1.61052742e-05  1.21955204e-05]
 [ 7.15578222e-06 -1.84354222e-06 -7.53907919e-06 ...  1.80753860e-05
   2.32675095e-05  2.20094776e-05]
 [ 5.05942488e-06 -5.80267347e-08 -1.31363182e-05 ... -4.38446093e-06
   4.87904263e-06  1.26056051e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",18.5,8.116341540373963,3.0,31.0,6.9375,0.6584783595532961,6.0,8.0
01_5,subject_01.set,high,01,condition 5,"[[-2.54035521e-06 -1.57589793e-06  6.87607110e-07 ...  5.38724136e-06
   3.24556065e-06 -4.21631820e-08]
 [-2.56667662e-06 -1.80243492e-06  5.83553612e-07 ...  3.57272291e-06
   2.55743337e-06  3.53565991e-07]
 [-3.42280555e-06 -2.15342832e-06  3.27018827e-07 ...  3.18518233e-06
   2.29683828e-06  3.72715265e-07]
 ...
 [ 1.74299831e-05  2.14904652e-05  9.89249992e-06 ...  1.12388430e-05
  -3.40394050e-07 -6.78758097e-06]
 [ 1.06085892e-05  1.74340093e-06 -4.72642326e-06 ... -4.18425226e-06
  -9.12059367e-07  5.83721995e-07]
 [ 1.68117275e-05  2.06972008e-05  1.21092062e-05 ...  6.01626110e-06
   9.77780819e-07 -2.49678516e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",22.0625,3.8319177639923327,14.0,28.0,7.1875,0.6343057228182637,6.0,8.0
02_0,subject_02.set,high,02,condition 0,"[[-5.63323021e-06 -1.66342545e-05 -1.98550682e-05 ... -3.80625749e-06
  -4.63898420e-06 -4.40334702e-06]
 [-1.19301186e-05 -2.13908691e-05 -2.39449768e-05 ... -4.07229710e-06
  -6.04182816e-06 -6.12371302e-06]
 [ 8.39824617e-07 -4.53927135e-06 -1.15089655e-05 ... -4.72474957e-06
  -6.59820890e-06 -4.63791561e-06]
 ...
 [ 4.90384340e-06  8.12684536e-06  1.51755791e-05 ...  1.24414992e-06
   1.10834098e-06  1.00262439e-06]
 [-1.14752254e-05 -5.90855026e-06  1.77682802e-07 ...  1.11046088e-06
   2.81009030e-06  2.43773699e-06]
 [ 1.16057739e-05  1.24267073e-05  2.33199425e-05 ...  2.88168740e-06
   3.40695500e-06  7.50558674e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",23.3125,7.329041120774258,4.0,31.0,7.25,0.75,6.0,9.0
02_1,subject_02.set,high,02,condition 1,"[[-2.17006135e-06 -3.42595482e-06 -7.60329914e-06 ...  2.33530831e-06
   1.98500073e-06 -4.07217407e-06]
 [-3.56756592e-06 -3.91126561e-06 -5.49591064e-06 ... -4.87432384e-06
  -8.33885098e-06 -1.09550810e-05]
 [-3.97448230e-06 -4.27342844e-06 -1.83291352e-06 ... -6.85045099e-06
  -1.02818995e-05 -9.29243374e-06]
 ...
 [ 4.03123721e-08  4.02129173e-06  7.41587734e-06 ...  1.31545115e-06
   3.77877569e-06  4.30123425e-06]
 [ 4.41808367e-06  8.08572292e-06  7.14868498e-06 ...  2.47217560e-06
   2.97420025e-06  3.47227025e-06]
 [-4.34178919e-07  1.32619929e-06  2.18479085e-06 ...  1.04255142e-05
   1.48943205e-05  9.27141190e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",23.25,7.369701486491838,9.0,31.0,7.5625,0.998044963916957,6.0,10.0
02_2,subject_02.set,high,02,condition 2,"[[-8.28975618e-07  9.23858166e-06  1.06237955e-05 ... -3.26849747e-06
   2.04419088e-06  1.63835204e-06]
 [-8.32890320e-06 -1.26368260e-06  3.03059459e-06 ... -7.05994511e-06
  -1.00918651e-06  3.48062825e-06]
 [-6.01363993e-06 -2.74533772e-06  2.06131363e-06 ... -6.47169828e-06
  -5.93129575e-07  3.91519928e-06]
 ...
 [ 3.70055175e-06  3.32561111e-06  1.16485643e-06 ...  5.99067116e-06
   5.06564736e-07 -3.87099218e-06]
 [ 1.34740019e-06 -2.79228473e-06 -5.68751717e-06 ... -2.97873199e-07
  -6.03656101e-06 -6.13712645e-06]
 [ 2.43786836e-06  1.08481157e-06 -2.34903765e-06 ...  3.87636185e-06
   2.48794913e-06  3.09021711e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",26.1875,3.4318134783230865,19.0,30.0,7.5,0.8660254037844386,6.0,9.0
02_3,subject_02.set,high,02,condition 3,"[[ 1.44043279e-06  4.00672942e-07 -2.42953841e-08 ... -6.28159189e-06
  -4.69608355e-06 -4.66413689e-06]
 [ 5.67138433e-06  2.87204599e-06  3.86919379e-06 ... -6.52259684e-06
  -7.25843334e-06 -8.39252472e-06]
 [ 3.73810577e-06  1.29924345e-06  3.43748069e-06 ... -1.19058399e-05
  -1.32546663e-05 -1.32680140e-05]
 ...
 [-5.84886122e-06 -5.26862049e-06 -5.38677168e-06 ... -5.67094517e-06
  -5.87993431e-06 -5.41276836e-06]
 [-4.15558147e-06 -4.32916355e-06 -4.40102577e-06 ... -3.16477209e-07
   2.81012449e-08 -4.51952487e-07]
 [-1.55053163e-06 -1.32433760e-06 -2.61902308e-06 ... -6.74765396e-06
  -5.29643726e-06 -4.38635921e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",21.375,4.328322423295196,14.0,29.0,6.875,0.7806247497997998,6.0,9.0
02_4,subject_02.set,high,02,condition 4,"[[-4.83349323e-06 -6.92282152e-06 -6.32526064e-06 ...  6.31473684e-06
   1.33597076e-06 -3.72947240e-06]
 [-7.67981434e-06 -8.51838589e-06 -8.96389008e-06 ...  1.65447025e-05
   8.91794109e-06 -4.07425553e-07]
 [-1.18587646e-05 -1.32133026e-05 -1.56539974e-05 ...  1.33991060e-05
   5.35758066e-06 -1.71860790e-06]
 ...
 [-5.88468599e-06 -5.89044905e-06 -5.26404333e-06 ... -1.59415255e-05
  -7.81452179e-06  3.13509846e-06]
 [-1.85119998e-06 -2.85187036e-07  2.52390003e-06 ... -1.26783180e-05
  -1.11402359e-05 -7.13251543e-06]
 [-3.03318024e-06 -2.48045251e-07 -2.83720255e-07 ... -2.03261642e-05
  -9.62603283e-06 -9.39237952e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.75,5.2141634036535525,11.0,30.0,7.0625,0.6584783595532961,6.0,8.0
02_5,subject_02.set,high,02,condition 5,"[[-3.33626151e-07  8.18793678e-06  1.21122828e-05 ...  1.33453941e-05
   1.32719049e-05  6.69100666e-06]
 [ 1.41258454e-06  6.23913670e-06  3.44634509e-06 ...  1.36812859e-05
   1.50199041e-05  7.46538067e-06]
 [ 3.54028726e-06  7.94958782e-06  2.96053100e-06 ...  1.05365744e-05
   1.11551085e-05  3.68256640e-06]
 ...
 [ 1.07982655e-05  1.71345654e-05  2.17354660e-05 ... -7.89627600e-06
  -9.62449169e-06 -8.04633713e-06]
 [-7.70595980e-06 -8.56421089e-06 -5.01152992e-06 ... -8.05562592e-06
  -7.87734175e-06 -1.89940190e-06]
 [ 1.04284704e-06 -2.35151410e-06 -6.39738178e-06 ... -1.20691719e-05
  -1.53487625e-05 -1.10238762e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",17.3125,8.327054926563173,4.0,30.0,7.0625,0.42847841252506524,6.0,8.0
03_0,subject_03.set,high,03,condition 0,"[[-1.74403220e-07 -5.31456566e-06 -1.09669971e-05 ...  2.63043022e-06
   4.24877107e-07 -2.01585793e-06]
 [ 5.62501764e-06 -7.78596830e-06 -8.98514271e-06 ... -1.21921062e-06
   2.94766575e-07  1.24322474e-06]
 [ 4.86478806e-06 -7.72273779e-06 -7.81788349e-06 ... -1.49209404e-06
  -4.18256253e-07  1.60280907e-06]
 ...
 [ 4.21954727e-06  1.79672451e-05  1.65018654e-05 ... -2.69869852e-06
  -1.35451984e-06 -8.08386147e-07]
 [ 1.23272133e-05  1.99293938e-05  7.16195679e-06 ...  1.79967570e-06
   4.43307352e-06  4.06649637e-06]
 [-5.11756659e-06  1.49077168e-05  2.42721691e-05 ... -7.41515207e-06
  -8.09919357e-06 -7.27949429e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",21.875,7.728801653555355,4.0,31.0,6.9375,0.899218410621135,6.0,9.0
03_1,subject_03.set,high,03,condition 1,"[[-1.09627569e-06  9.79466617e-07 -4.75338697e-07 ... -1.61558402e-06
  -2.78349853e-06 -3.83126760e-06]
 [ 2.22550020e-07 -6.12126708e-07 -2.30282569e-06 ...  8.96827602e-06
   6.51401949e-06  4.11078119e-06]
 [ 7.73006558e-07 -1.15898609e-06 -2.73309708e-06 ...  9.78090000e-06
   6.91679335e-06  5.12398005e-06]
 ...
 [ 2.05024946e-08  2.11647600e-07  7.84490287e-07 ... -4.35017538e-06
  -1.39609492e-06 -1.83221686e-06]
 [ 6.43344402e-06  6.32070446e-06  4.83949327e-06 ... -4.82447386e-06
  -1.70373130e-06 -2.16910386e-06]
 [-7.60234308e-06 -6.56162262e-06 -4.02511120e-06 ... -5.11357832e-06
  -2.22444892e-06 -2.69069123e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.4375,5.183733572435991,12.0,31.0,7.0625,0.6584783595532961,6.0,9.0
03_2,subject_03.set,high,03,condition 2,"[[ 2.51865745e-06 -1.67234218e-06 -7.40574551e-06 ...  1.46056185e-05
   2.15850868e-05  1.32574081e-05]
 [ 9.52443695e-06  1.11001806e-05  8.23841095e-06 ... -2.92841554e-06
   2.00928473e-06  2.85725760e-06]
 [ 1.05825834e-05  1.35797739e-05  1.13103371e-05 ... -4.74347830e-06
   4.45641130e-08  2.17661405e-06]
 ...
 [-1.08181248e-05 -9.87733555e-06 -3.45458078e-06 ...  2.12998629e-06
  -9.78243732e-06 -6.16157722e-06]
 [-7.91974545e-06 -1.10791531e-05 -9.29001236e-06 ... -6.68289709e-06
  -1.93068829e-05 -1.22058821e-05]
 [-1.45359726e-05 -1.04426870e-05  1.30389512e-07 ...  1.53468027e-05
   4.45000267e-06  2.51849222e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",23.4375,4.872996383130199,14.0,31.0,7.375,0.6959705453537527,6.0,9.0
03_3,subject_03.set,high,03,condition 3,"[[ 1.82517815e-05  2.26487293e-05  1.89423122e-05 ...  5.14760494e-07
   2.75049067e-06 -2.71062911e-07]
 [ 6.81976891e-06  6.83104944e-06  4.37557983e-06 ...  2.01505566e-06
   2.13791633e-06 -1.52258492e-06]
 [ 5.24224567e-06  4.14481163e-06  1.58066034e-06 ...  1.74142516e-06
   2.10335708e-06 -1.85079265e-06]
 ...
 [-9.27000904e-06 -9.35914612e-06 -3.65551472e-06 ... -3.56891918e-06
  -4.94696856e-06  1.22875607e-06]
 [-1.47677755e-05 -1.43383150e-05 -9.31805134e-06 ...  2.40557015e-07
  -7.87173319e-06  1.73973942e-06]
 [-6.60831258e-08  6.23382628e-07  6.56008053e-06 ... -7.56262398e-06
  -1.44818151e-06  7.85488009e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",23.75,5.836308764964376,11.0,30.0,7.1875,0.5266343608235224,7.0,9.0
03_4,subject_03.set,high,03,condition 4,"[[-2.12632298e-06  7.36537039e-07 -2.67324710e-06 ... -1.11204743e-06
  -4.86537552e-06 -7.23525047e-06]
 [-2.32504249e-06  4.61095870e-07  2.41001785e-07 ... -5.52450895e-06
  -7.74124193e-06 -7.61194754e-06]
 [-2.38288212e-06  4.65055078e-07  1.42118728e-06 ... -8.26277161e-06
  -9.03931904e-06 -7.30735207e-06]
 ...
 [ 3.84295225e-06 -1.23470819e-06  7.31722295e-07 ...  9.91049099e-06
   1.31413889e-05  1.11075535e-05]
 [ 3.32230496e-06  1.13162732e-06  2.42893577e-06 ...  9.07208347e-06
   1.48544245e-05  1.61395988e-05]
 [ 4.11276388e-06 -3.49863911e-06 -1.71924734e-06 ...  1.15424347e-05
   1.14262905e-05  5.16465664e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",23.0625,5.4825718189550425,12.0,30.0,6.9375,0.24206145913796356,6.0,7.0
03_5,subject_03.set,high,03,condition 5,"[[-3.23848271e-06  3.17803192e-06 -2.79408783e-07 ...  1.33840299e-06
  -1.62303343e-07 -2.55690026e-06]
 [-3.93909764e-06  1.05484164e-06  2.02615047e-06 ...  4.35895014e-06
   2.89768672e-06  2.22423697e-06]
 [-3.55377316e-06  6.13199234e-07  2.37835765e-06 ...  4.24275112e-06
   2.97464561e-06  3.18331170e-06]
 ...
 [ 5.27533245e-06 -4.01741743e-06 -2.34241271e-06 ... -6.54448557e-06
  -3.52742124e-06 -3.38539243e-06]
 [ 8.68664742e-06 -6.58554268e-06 -6.81919432e-06 ... -9.05893421e-06
  -5.48464346e-06 -5.13625526e-06]
 [ 1.28370738e-06 -1.01880193e-06  1.78690505e-06 ... -4.14079618e-06
  -1.71097946e-06 -2.28485084e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",22.25,5.356071321407137,11.0,30.0,7.4375,0.9333240326917549,6.0,9.0
04_0,subject_04.set,high,04,condition 0,"[[ 4.98274994e-06  1.24896307e-05  1.18758974e-05 ... -8.28932190e-06
  -7.85569239e-06 -4.51562929e-06]
 [ 2.30232096e-06  7.44124365e-06  8.72486401e-06 ... -6.11169577e-06
  -6.47337961e-06 -3.67694879e-06]
 [ 4.04019922e-07  8.60515773e-07  1.19887877e-06 ... -5.11250448e-06
  -5.13259172e-06 -1.97879148e-06]
 ...
 [-5.17356110e-06 -1.57114267e-05 -1.51184769e-05 ...  8.89187515e-07
   1.62214422e-06 -3.07847500e-07]
 [ 3.05943203e-06  1.08690004e-05  1.11992826e-05 ...  7.29575443e-06
   5.30474663e-06 -1.87017947e-07]
 [-3.83059096e-06 -1.16882801e-05 -1.18951731e-05 ...  2.91265965e-06
   4.24500465e-06  2.53182578e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.875,3.739568825412898,19.0,31.0,7.375,0.7806247497997998,6.0,9.0
04_1,subject_04.set,high,04,condition 1,"[[-2.14778709e-06  1.14689410e-06  3.71102357e-06 ...  1.09037590e-05
   1.10374641e-05  1.07734289e-05]
 [-4.93371695e-07  3.03392196e-06  6.15605974e-06 ...  6.92014980e-06
   9.04800606e-06  9.85749817e-06]
 [ 9.29321766e-07  4.35022926e-06  7.11219454e-06 ...  6.18488026e-06
   7.92458963e-06  8.25825596e-06]
 ...
 [-2.95259446e-07 -9.59377766e-07 -1.46183050e-06 ...  1.31766844e-06
  -5.51739693e-07 -3.40787959e-06]
 [-6.92607021e-06 -1.23073425e-05 -1.49457703e-05 ... -1.13270626e-05
  -1.20554543e-05 -1.18330011e-05]
 [ 2.49224901e-06  2.01243019e-06  8.87056351e-07 ... -5.78807640e-06
  -6.57659674e-06 -8.12685013e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.75,5.018714974971183,13.0,31.0,7.0,0.7071067811865476,5.0,8.0
04_2,subject_04.set,high,04,condition 2,"[[ 1.21053801e-05  1.23506145e-05  1.12389297e-05 ...  3.31652665e-06
   2.15164137e-06  2.54999113e-06]
 [ 1.01831703e-05  1.16020355e-05  1.41621056e-05 ...  5.01335907e-06
   9.02221870e-06  1.11270561e-05]
 [ 8.62376690e-06  1.00013895e-05  1.20144892e-05 ...  5.28878736e-06
   8.10587692e-06  9.18834782e-06]
 ...
 [-6.06496000e-06 -8.87750530e-06 -1.19506931e-05 ... -4.83257818e-06
  -6.52013445e-06 -6.74550724e-06]
 [-1.16258650e-05 -1.22206221e-05 -1.34122677e-05 ... -6.09349966e-06
  -8.38033485e-06 -9.90961361e-06]
 [-1.12810831e-05 -1.33663540e-05 -1.55582438e-05 ... -2.41273975e-06
  -4.97154665e-06 -7.45286608e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",19.4375,9.103356180552312,2.0,31.0,7.0,0.7071067811865476,6.0,8.0
04_3,subject_04.set,high,04,condition 3,"[[ 2.57340074e-06 -7.18203425e-07 -2.97268772e-06 ... -2.20219207e-06
  -4.52857828e-06 -7.05156040e-06]
 [ 9.53040981e-06  5.93328238e-06  1.69676030e-06 ... -2.09087133e-06
  -2.80714393e-06 -5.64456749e-06]
 [ 8.02894306e-06  4.99564123e-06  1.67389691e-06 ... -1.60052991e-06
  -3.11917400e-06 -5.69929409e-06]
 ...
 [-6.95013809e-06 -6.60036850e-06 -5.24751663e-06 ...  3.69888134e-08
   2.02432084e-06  7.24221849e-06]
 [-1.03790607e-05 -7.64217424e-06 -4.36571217e-06 ... -2.27700257e-06
   1.63978863e-06  4.28045607e-06]
 [-7.84774351e-06 -5.53128862e-06 -2.16659784e-06 ...  2.58897471e-06
   3.20056987e-06  6.86168528e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.8125,4.433096406576333,15.0,31.0,6.9375,0.6584783595532961,6.0,8.0
04_4,subject_04.set,high,04,condition 4,"[[-8.86517429e-06 -9.09593296e-06 -8.41465855e-06 ...  4.58835840e-06
   3.91906238e-06  4.86904526e-06]
 [-8.45728302e-06 -9.18166351e-06 -6.92363262e-06 ... -2.08717704e-06
  -2.11975622e-06 -1.01031637e-06]
 [-7.78834152e-06 -8.64859676e-06 -6.76581860e-06 ... -3.16440177e-06
  -3.44484448e-06 -2.64738679e-06]
 ...
 [ 1.14391956e-05  1.33926916e-05  1.04878559e-05 ... -2.05911899e-06
  -2.67547059e-06 -3.58414650e-06]
 [ 5.82152033e-06  7.26009750e-06  4.14935970e-06 ...  3.09788680e-06
   4.30092573e-06  2.29507732e-06]
 [ 1.06858120e-05  1.18116150e-05  9.43346405e-06 ...  1.12649918e-06
   7.37240672e-07 -1.15914047e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.0,4.808846015417836,14.0,30.0,7.4375,0.8637671850678283,6.0,9.0
04_5,subject_04.set,high,04,condition 5,"[[ 5.13571978e-06  5.11139250e-06  3.64504457e-06 ...  1.06421554e-06
   1.05207753e-06 -2.76740265e-06]
 [-2.22633600e-06 -3.22123337e-06 -3.20485640e-06 ...  1.21259499e-05
   5.03947973e-06  1.12513971e-06]
 [-3.59105253e-06 -4.18814182e-06 -4.39188528e-06 ...  9.00067616e-06
   3.32311964e-06  5.76907158e-07]
 ...
 [-3.35055304e-06 -2.87178469e-06 -2.50389886e-06 ... -1.93486614e-05
  -1.09313469e-05 -5.64055777e-06]
 [ 1.86864817e-06  2.04492426e-06  2.05613828e-06 ... -1.19679642e-05
  -5.88717747e-06 -2.34853435e-06]
 [ 1.71031916e-06  3.18496299e-06  3.34641790e-06 ... -1.01555090e-05
  -4.55323839e-06  4.80030298e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.75,4.100304866714182,17.0,31.0,7.25,0.82915619758885,6.0,9.0
05_0,subject_05.set,high,05,condition 0,"[[-4.62057352e-06 -6.30932665e-06 -6.23365116e-06 ... -1.98923826e-06
  -1.05769229e-06  1.47263682e-06]
 [ 4.17985201e-06  4.11346960e-06  1.70708716e-06 ... -4.48282051e-06
  -3.95804262e-06 -3.93901777e-06]
 [ 8.88192749e-06  1.07835541e-05  5.69439077e-06 ... -6.49482536e-06
  -5.95703030e-06 -4.88580275e-06]
 ...
 [ 7.94537783e-06  2.71738648e-06  7.52648354e-06 ...  2.41400933e-06
   2.29337120e-06  1.13100910e-06]
 [-1.33919239e-05 -7.64185095e-06 -6.87882471e-06 ...  2.78031850e-06
  -1.32976413e-06 -4.21329641e-06]
 [-6.20711613e-06 -9.85159206e-06 -3.50978047e-07 ...  4.72271585e-06
   6.43125868e-06  1.36606491e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.8125,4.475192034985762,13.0,31.0,7.0,0.8660254037844386,5.0,9.0
