,file,group,subject,condition,window,series,channels
14_POST_12,14_POST_12,high,14,POST,12,"[[ 9.46614265e-07  4.40509647e-07 -2.60045910e-06 ...  4.77338457e-06
   1.57950795e-06  4.81697845e-06]
 [-6.33534431e-06 -3.56301069e-06 -8.05370617e-06 ... -1.28554535e-05
  -1.12709084e-05 -1.26050034e-05]
 [ 1.40493784e-05  1.44219818e-05  5.28131580e-06 ...  2.81387925e-06
   8.01020622e-06  8.63106823e-06]
 ...
 [-5.33242464e-06 -1.99466908e-06 -2.55522156e-06 ...  1.65100918e-05
   1.20777769e-05  8.92353535e-06]
 [-1.19489565e-05 -6.04260397e-06 -3.23746443e-07 ... -3.05763626e-06
  -1.75040317e-06 -5.14548588e-06]
 [-6.12655926e-06 -9.72076321e-06  1.72585106e-06 ... -1.96288693e-06
  -3.28340054e-06 -4.02876616e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
14_POST_13,14_POST_13,high,14,POST,13,"[[ 5.02201176e-06  6.77743149e-06  4.01577806e-06 ...  9.57103443e-06
   9.49274063e-06  1.27662601e-05]
 [-1.81727390e-05 -1.72298412e-05 -1.34311209e-05 ...  8.69750321e-07
   1.47696197e-07 -1.36633122e-06]
 [ 1.97829783e-06  6.26762331e-07  5.68811083e-06 ...  2.87864041e-06
   2.06234312e-06  2.07741928e-06]
 ...
 [ 1.46899452e-05  2.03769264e-05  1.31323586e-05 ...  1.35980415e-05
   1.45801125e-05  1.71475487e-05]
 [ 4.64402866e-06  6.26407051e-06  3.08772779e-06 ... -3.66244078e-06
  -4.15610218e-06 -6.22794294e-06]
 [-6.12249613e-07 -2.15019226e-06 -3.29434490e-06 ... -2.90154171e-06
  -1.60219300e-06 -3.63134646e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
14_POST_14,14_POST_14,high,14,POST,14,"[[ 7.60950994e-06  6.25077772e-06  1.20663052e-05 ...  2.48000956e-06
   4.07686424e-06  7.72230053e-06]
 [-1.94259977e-06  1.48052096e-06 -1.92327499e-07 ... -6.85083389e-06
  -2.91628623e-06 -1.48855519e-06]
 [ 4.48579741e-06  6.64988995e-06  8.45206738e-07 ... -1.24827302e-06
  -5.90064526e-07  1.33627582e-06]
 ...
 [ 1.41301746e-05  1.67530823e-05  1.27687721e-05 ...  7.68347311e-06
   2.13973165e-06  1.86152601e-06]
 [ 1.57907650e-07 -5.80838156e-06  3.66608500e-06 ... -2.45247221e-06
  -1.26947403e-06 -3.98579311e-06]
 [-6.87860310e-07  1.98227429e-06 -4.17587519e-06 ...  1.80365813e-06
  -1.82603264e-06 -6.76998281e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
14_POST_15,14_POST_15,high,14,POST,15,"[[ 5.82916784e-06  9.36033249e-06  7.65081453e-06 ... -9.91324520e-06
  -1.06949549e-05 -7.43439627e-06]
 [-6.60379171e-06 -5.75873756e-06 -1.15490448e-06 ...  1.11829007e-06
   2.01113656e-07  5.14395982e-08]
 [-5.73750687e-06 -8.89841270e-06 -4.42156124e-06 ... -5.62285805e-06
  -1.05606108e-05 -1.07682781e-05]
 ...
 [ 7.28988361e-06  1.04489412e-05  7.80668449e-06 ... -5.94170856e-06
  -4.87243462e-06 -3.30985641e-06]
 [-2.90281844e-06 -3.83656812e-06 -7.78951168e-06 ...  2.35523105e-06
   5.11893177e-06  4.35988998e-06]
 [ 3.08579969e-06  3.31836939e-07 -8.04591179e-07 ...  6.02144241e-06
   9.29041862e-06  7.08026505e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
14_POST_16,14_POST_16,high,14,POST,16,"[[-1.03989067e-05 -9.10172653e-06 -1.07387657e-05 ... -1.25937347e-05
  -8.09064484e-06 -9.72018719e-06]
 [ 2.71016645e-06  3.80294442e-06  4.88184595e-06 ... -3.95535803e-06
  -6.44613457e-06 -2.39718604e-06]
 [-8.14028740e-06 -6.55159760e-06 -5.46217012e-06 ...  7.96563625e-06
   5.49438334e-06  1.20851831e-05]
 ...
 [-2.05013919e-06 -5.20293045e-06 -6.36749506e-06 ... -4.67080688e-06
  -5.96521330e-06 -1.40348368e-05]
 [ 6.00172567e-06 -9.84788477e-07  2.52977312e-07 ...  1.03226674e-06
   3.24683070e-06 -6.77105331e-06]
 [ 8.40612793e-06  6.61022949e-06  5.74209213e-06 ... -2.07229519e-06
  -5.92739248e-06 -7.95934772e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
14_POST_17,14_POST_17,high,14,POST,17,"[[-7.22727346e-06 -9.51465034e-06 -9.81828594e-06 ... -8.15416515e-07
  -1.97005415e-06  3.05415416e-06]
 [-4.13772011e-06 -5.99756956e-06 -7.02248383e-06 ... -4.15904951e-06
  -8.80319977e-06 -1.01027155e-05]
 [ 8.32847786e-06  1.16846170e-05  1.23580256e-05 ...  1.05826387e-05
   2.97135615e-06  7.72209615e-08]
 ...
 [-1.44373846e-05 -1.18786573e-05 -1.40914335e-05 ...  4.72809362e-06
   4.82506657e-06  7.66399479e-06]
 [-7.45705700e-06 -4.65268469e-06 -3.22599840e-06 ... -1.71185613e-06
   1.60621583e-06  3.79894280e-06]
 [-7.89517784e-06 -7.08781862e-06 -7.16748667e-06 ... -6.67413330e-06
   8.40554014e-08 -4.53557301e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_0,15_ROE_0,high,15,ROE,0,"[[ 7.75061429e-07  5.75063705e-07 -2.65865684e-06 ... -5.48327971e-06
   2.10946503e-05 -6.61232519e-06]
 [ 1.06048548e-06 -1.95624411e-06 -5.75698900e-06 ... -2.22212625e-06
   1.17090645e-05 -1.09468079e-05]
 [ 5.89194179e-07 -1.41358018e-06 -4.85115623e-06 ... -3.00833297e-06
   1.18907814e-05 -8.98954296e-06]
 ...
 [-4.82633740e-07  3.83216470e-07  4.79769707e-06 ...  4.60768080e-06
  -1.64054585e-05  6.97350693e-06]
 [-4.64982361e-07  4.15688801e-06  5.29333401e-06 ...  6.98561811e-06
  -1.68202114e-05  8.52126122e-06]
 [-4.44386780e-07 -2.93873811e-06  4.16148090e-06 ...  3.82226110e-07
  -9.50297737e-06  4.27504396e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_1,15_ROE_1,high,15,ROE,1,"[[ 6.75471783e-06 -1.43136816e-05  5.20890141e-06 ...  1.66913247e-06
   5.34313822e-06  2.03889203e-06]
 [ 1.24915380e-05 -7.86933517e-06  1.24764414e-05 ... -1.67891487e-07
   2.21464252e-06  6.60043144e-06]
 [ 1.12608719e-05 -7.76206923e-06  1.01991472e-05 ...  6.31386995e-07
   2.47846007e-06  4.93300438e-06]
 ...
 [-1.14048777e-05  1.04959097e-05 -1.02575397e-05 ... -8.70424271e-07
  -3.29779720e-06 -3.08990002e-06]
 [-1.72402534e-05  9.39668274e-06 -1.33658218e-05 ... -3.30263233e-06
  -1.37300119e-07 -5.56084919e-06]
 [-3.86299014e-06  7.67962027e-06 -6.48537779e-06 ...  2.00183463e-06
  -4.59451294e-06 -7.53475845e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_2,15_ROE_2,high,15,ROE,2,"[[-1.21907845e-07 -5.59138250e-06  4.25353050e-06 ...  1.91082394e-06
   4.33183718e-06 -5.14250135e-06]
 [ 1.60264921e-06  1.62606269e-07  2.15819645e-06 ...  3.50035000e-06
   4.94588804e-06  2.35916424e-06]
 [ 9.45319414e-07 -1.28851712e-06  1.49750221e-06 ...  3.41683650e-06
   3.51187491e-06  9.55224097e-07]
 ...
 [-8.62668455e-08  4.14737463e-06 -2.43351436e-06 ... -4.25755167e-06
  -5.04269505e-06  5.36214530e-07]
 [-8.33233833e-07  3.93185830e-06 -2.09609747e-06 ... -4.13696766e-06
   3.20671320e-07 -3.36605042e-07]
 [ 4.58186209e-07  2.72865582e-06 -1.07808423e-06 ... -4.85708857e-06
  -1.03833733e-05 -3.04154277e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_3,15_ROE_3,high,15,ROE,3,"[[-5.70353556e-06 -1.02448187e-05 -4.88279152e-06 ...  2.71168852e-06
  -1.44854236e-06  8.93267441e-06]
 [ 9.30174732e-06 -6.02418804e-06  4.42413121e-07 ...  1.10035172e-05
  -3.19134355e-06  1.54695177e-05]
 [ 5.96062279e-06 -6.43516827e-06 -1.23303187e-06 ...  9.34194469e-06
  -5.76799774e-06  1.23020563e-05]
 ...
 [-5.27775645e-07  7.58899498e-06  7.18741715e-07 ... -1.06762629e-05
   4.76298714e-06 -1.08494186e-05]
 [-5.82946837e-07  1.26216707e-05 -2.75086188e-06 ... -2.01842556e-05
   1.04087858e-05 -1.34025993e-05]
 [-3.44451642e-06 -2.06260517e-07  2.22860837e-06 ... -9.18596089e-07
  -1.18928838e-06 -6.79730034e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_4,15_ROE_4,high,15,ROE,4,"[[-1.17440357e-05  1.31902492e-06 -1.10836716e-05 ...  7.95092201e-06
  -7.38820648e-06 -3.38211894e-06]
 [-5.01949596e-06  1.02914658e-05 -4.41010618e-06 ...  7.99863040e-07
  -1.44703350e-05  1.28271770e-06]
 [-8.13695812e-06  7.16883802e-06 -6.13480473e-06 ...  4.46770334e-06
  -1.22730646e-05  1.64000905e-06]
 ...
 [ 1.20947361e-05 -6.01270533e-06  9.73496437e-06 ... -6.68494654e-06
   9.69688225e-06  7.18554556e-07]
 [ 1.90166092e-05 -7.52383757e-06  1.29806890e-05 ... -8.34402943e-06
   7.63043880e-06 -2.01522708e-06]
 [ 9.01082635e-07 -5.17075682e-06  2.54811573e-06 ... -1.93645132e-06
   1.13413763e-05  1.45248163e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_5,15_ROE_5,high,15,ROE,5,"[[-9.42710114e-06 -2.07750797e-06 -5.39375210e-06 ... -3.39147902e-06
   6.91317177e-06  1.07107172e-05]
 [-2.04141598e-05 -5.62493420e-06 -1.35879765e-05 ... -1.34685755e-06
   6.98720121e-06  1.05401545e-05]
 [-1.54660063e-05 -3.89412999e-06 -1.12244234e-05 ... -3.93959260e-06
   4.05851936e-06  7.03856897e-06]
 ...
 [ 1.20743437e-05  1.16386592e-06  5.98612690e-06 ...  4.08251572e-06
  -5.74102879e-06 -8.96847820e-06]
 [ 9.70371723e-06 -2.61764713e-08  4.71583319e-06 ...  3.14457917e-06
  -4.18691206e-06 -6.80270672e-06]
 [ 1.40399027e-05  2.13892341e-06  6.49654150e-06 ...  4.10653448e-06
  -5.77188158e-06 -8.33528423e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_6,15_ROE_6,high,15,ROE,6,"[[ 1.65729237e-06 -3.73719478e-06  2.03900862e-06 ... -5.55991745e-06
   9.33884239e-06 -1.30297098e-05]
 [ 4.14482880e-06  1.75268203e-07  4.94140196e-06 ... -6.89881277e-06
   1.16434641e-05 -1.14689741e-05]
 [ 1.19232810e-06 -2.05414224e-06  2.52912307e-06 ... -4.89054441e-06
   1.20680342e-05 -1.08624296e-05]
 ...
 [-2.35397124e-06  2.52471399e-06 -2.42715979e-06 ...  7.21219587e-06
  -1.13463135e-05  1.38231440e-05]
 [-5.79191566e-07  2.46000934e-06  1.25663737e-08 ...  2.25833464e-06
  -8.60611534e-06  1.59635916e-05]
 [-4.26949024e-06  1.02759814e-06 -5.09462929e-06 ...  1.13419275e-05
  -1.30337210e-05  8.62781715e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_7,15_ROE_7,high,15,ROE,7,"[[-1.58401415e-07 -1.10899258e-05 -2.91522503e-06 ...  6.07883501e-06
  -8.89367104e-06  1.43691854e-05]
 [ 1.55185843e-05 -6.36629915e-06  4.67832661e-06 ...  1.90438499e-05
  -4.18344307e-06  1.34242687e-05]
 [ 1.38622665e-05 -5.25462055e-06  4.57248497e-06 ...  1.46479740e-05
  -5.53270197e-06  1.25394449e-05]
 ...
 [-7.16421700e-06  5.84168720e-06 -1.82231694e-07 ... -1.11253147e-05
   1.10446405e-05 -1.61064911e-05]
 [-7.08043051e-06  7.20386505e-06 -1.28304553e-06 ... -1.28438311e-05
   1.01421690e-05 -1.75295219e-05]
 [-9.29055977e-06  5.72448015e-07 -8.39523613e-07 ... -9.82494736e-06
   1.02677231e-05 -1.22219534e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_8,15_ROE_8,high,15,ROE,8,"[[-7.31725550e-06  1.81321430e-05 -2.71052408e-06 ...  8.56096223e-08
   1.81836605e-07 -3.21204215e-07]
 [ 3.72744417e-06  1.81883717e-05  3.87795925e-06 ... -5.15670538e-06
  -2.56488109e-06 -1.06641684e-05]
 [ 6.97917104e-07  1.57293091e-05  2.55852604e-06 ... -4.15585852e-06
  -3.09418321e-06 -8.33650875e-06]
 ...
 [ 7.99908018e-06 -1.75442772e-05  2.02449775e-06 ...  2.00395155e-06
   4.95429468e-06  7.47742701e-06]
 [ 7.31700897e-06 -1.46486540e-05 -3.35144091e-06 ...  7.32590675e-06
   1.22202797e-05  1.26548061e-05]
 [ 7.02480078e-06 -1.60062065e-05  6.63957071e-06 ... -2.37686038e-06
  -1.78566921e-06  3.99713850e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_9,15_ROE_9,high,15,ROE,9,"[[ 4.50410795e-06  4.14506054e-06  6.04571867e-06 ...  1.04726160e-06
   3.62063742e-06  1.97024000e-06]
 [-2.61203790e-06  2.61104846e-06  5.75656033e-06 ...  3.10438895e-06
  -9.86591995e-07 -1.72719836e-06]
 [-1.85894895e-06  2.08041549e-06  6.32986403e-06 ...  1.07593095e-06
   3.10653120e-07 -1.27717435e-06]
 ...
 [-1.24186039e-06  2.59155720e-07 -4.92750168e-06 ... -2.41474676e-06
  -1.74823213e-06  1.45118320e-06]
 [ 3.62186646e-06  5.02053022e-06 -3.16039056e-07 ...  1.32905257e-06
  -3.91659260e-06  2.56883216e-06]
 [-4.20411634e-06 -2.90497684e-06 -7.85566330e-06 ... -6.35003281e-06
   1.86244094e-06  1.47662938e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_10,15_ROE_10,high,15,ROE,10,"[[ 2.37250090e-06 -1.72928619e-06 -8.41253948e-06 ...  1.20772648e-06
   1.78356779e-06  3.50942326e-06]
 [-8.94209671e-06 -1.12787600e-05 -1.32834520e-05 ...  6.98516226e-06
   8.09743786e-06  1.41587858e-05]
 [-7.24312592e-06 -9.19083309e-06 -1.23646469e-05 ...  3.76216221e-06
   5.90579700e-06  8.59284019e-06]
 ...
 [ 3.16366386e-06  3.69840264e-06  9.17794991e-06 ... -1.39466953e-06
  -4.64553642e-06 -5.43556929e-06]
 [ 4.95532799e-06  5.16350651e-06  9.66236973e-06 ... -1.21421862e-06
  -4.44394922e-06 -2.43057966e-06]
 [ 3.08769441e-06  3.28121114e-06  7.54364300e-06 ... -1.51227474e-06
  -5.24824381e-06 -9.34984970e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_11,15_ROE_11,high,15,ROE,11,"[[ 9.27824306e-06 -6.65485668e-06 -8.48314381e-06 ... -2.84623474e-07
  -4.15866947e-06 -8.07669353e-06]
 [ 5.97767067e-06 -2.99341178e-06 -8.28960228e-06 ... -1.46707191e-05
  -1.55015860e-05 -9.55490398e-06]
 [ 4.56258202e-06 -3.88583255e-06 -8.12677670e-06 ... -9.06431866e-06
  -1.03908472e-05 -6.30544662e-06]
 ...
 [-5.56431341e-06  3.70997167e-06  7.49008083e-06 ...  5.64056933e-07
   2.90509129e-06  2.94975138e-06]
 [-5.35914564e-06  2.49979711e-06  8.44613361e-06 ...  4.27770525e-07
   4.07682896e-06 -4.98814523e-07]
 [-3.40972710e-06  3.49847698e-06  5.03333092e-06 ...  2.02641225e-06
   2.02288151e-06  4.63999128e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_12,15_ROE_12,high,15,ROE,12,"[[-6.41885328e-06 -9.69574928e-06 -6.32915974e-06 ...  2.21566701e-06
  -5.27212763e-06 -1.16345749e-05]
 [-8.50226021e-06 -5.83823872e-06 -7.75220215e-07 ...  1.63678312e-06
  -4.56846327e-07 -4.32390642e-06]
 [-6.54948044e-06 -3.69543219e-06  2.52183855e-07 ...  1.17499024e-07
  -9.98213708e-07 -5.31981134e-06]
 ...
 [ 3.42986917e-06  3.20656943e-06 -1.43274510e-06 ...  5.25430858e-07
   2.54429770e-06  6.30366468e-06]
 [ 3.96623349e-06  6.61311224e-08 -4.20395660e-06 ...  3.93181324e-06
   4.11657381e-06  7.85316515e-06]
 [ 1.45552886e-06  3.38467979e-06 -8.99076223e-07 ... -2.86049485e-06
  -1.66722202e-06  7.25428343e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_13,15_ROE_13,high,15,ROE,13,"[[-1.70305359e-06 -2.59740520e-06  1.97598219e-06 ... -1.12777824e-05
   5.72006416e-06 -7.29877806e-06]
 [-2.54987311e-06 -6.11723661e-06 -1.22307527e-06 ... -3.90780330e-06
   1.83425140e-06  2.61881661e-06]
 [-1.83372772e-06 -4.76518393e-06 -3.48860443e-07 ... -5.93638468e-06
   2.13932961e-07 -6.90445364e-07]
 ...
 [ 1.04988217e-07  5.55032587e-06 -2.47740436e-06 ...  8.07515621e-06
  -3.86684990e-06  5.57784986e-06]
 [-1.89784932e-06  7.30973291e-06 -1.28695989e-06 ...  5.15783119e-06
  -2.84769654e-07 -1.96751356e-06]
 [ 1.42860770e-06  3.16894770e-06 -3.32166791e-06 ...  7.85007095e-06
  -5.45158720e-06  1.10969601e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_14,15_ROE_14,high,15,ROE,14,"[[ 6.68672144e-07 -7.82156754e-06 -1.42564082e-06 ...  7.60613346e-06
  -1.45946339e-07  7.58471632e-06]
 [ 1.74514681e-07 -1.11803503e-05  2.72489405e-06 ...  1.39326954e-06
   1.26920724e-06  1.25384343e-06]
 [-2.43810549e-07 -1.05022469e-05  1.38922048e-06 ...  1.64292514e-06
   7.78135881e-08  1.27198935e-06]
 ...
 [ 2.78319740e-06  7.24711609e-06 -1.12915802e-06 ... -6.68086720e-06
  -1.18411851e-06 -4.68210220e-06]
 [ 1.05824873e-07  3.09949088e-06 -3.76301676e-07 ... -3.58861804e-06
   9.76429880e-07 -1.02053142e-06]
 [ 6.32682943e-06  1.02367201e-05 -3.30975962e-06 ... -8.06498051e-06
  -3.63859487e-06 -6.53231764e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_15,15_ROE_15,high,15,ROE,15,"[[ 1.23123178e-05  9.82128239e-06  1.03844242e-05 ...  8.31149864e-06
   3.22467303e-06  4.48896360e-06]
 [ 2.65554762e-06  5.39905071e-06  1.18622427e-05 ... -8.48991776e-06
   3.39563823e-06 -1.59700859e-06]
 [ 3.28735232e-06  5.00799561e-06  1.06810226e-05 ... -5.32155085e-06
   2.96367645e-06  6.88348830e-07]
 ...
 [-8.19281864e-06 -7.30285025e-06 -1.35586758e-05 ... -1.47325611e-06
  -3.83908582e-06 -2.95206428e-06]
 [-4.83676147e-06 -5.74447203e-06 -1.47027397e-05 ...  1.90856111e-06
  -1.74612260e-06 -2.11723590e-06]
 [-7.83530283e-06 -6.08180809e-06 -1.12215033e-05 ... -6.75499320e-07
  -5.05908251e-06 -1.64669502e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_16,15_ROE_16,high,15,ROE,16,"[[-4.91273737e-06 -1.18676353e-06  6.89547396e-06 ... -6.38208294e-06
  -2.56652212e-06 -5.34554005e-06]
 [-5.99015284e-06  4.37529802e-06  2.50222945e-06 ...  5.36981821e-06
   3.06483299e-07 -1.41437507e-06]
 [-3.54919934e-06  3.58313656e-06  3.66275144e-06 ...  3.49561024e-06
  -2.59243876e-07 -1.88286126e-06]
 ...
 [ 5.29417324e-06 -2.58143353e-06 -1.46907902e-06 ... -2.90089941e-06
  -3.06994736e-07  9.92387414e-07]
 [ 2.87475491e-06 -2.19205856e-06  1.09106684e-06 ... -2.13913989e-06
   2.60491467e-06  4.90208244e-06]
 [ 7.48983574e-06 -3.47811174e-06 -1.36733961e-06 ... -6.19985199e-06
  -4.34809685e-06 -4.83849812e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_ROE_17,15_ROE_17,high,15,ROE,17,"[[ 3.67507339e-06  1.82636452e-06 -2.31636453e-06 ...  4.17984056e-06
  -1.10427713e-05 -8.93753242e-06]
 [-5.25189638e-06  6.40250063e-06 -1.55636573e-06 ... -1.90915614e-07
  -3.47335124e-06 -4.39062786e-06]
 [-3.99589252e-06  4.83775520e-06 -2.62957096e-06 ...  3.18493748e-06
  -4.64771366e-06 -3.45218587e-06]
 ...
 [ 3.42258424e-07 -6.97226620e-06  6.70837581e-07 ... -5.63351488e-06
   5.36403894e-06  2.30796957e-06]
 [ 5.31561041e-06 -2.89003062e-06  5.30784321e-06 ... -6.09064054e-06
   7.08173418e-06 -1.79476619e-06]
 [-2.47232652e-06 -1.14947767e-05 -4.28394938e-06 ... -4.71696520e-06
  -6.75364017e-07  3.25913024e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_RCE_0,15_RCE_0,high,15,RCE,0,"[[ 1.77380335e-06  7.34835529e-06 -2.10643959e-06 ... -1.19521832e-06
   1.38605690e-06  3.39234900e-06]
 [ 2.26852179e-06  1.23348904e-05  4.60957623e-06 ...  2.15738320e-06
   5.75701714e-07 -3.51587176e-07]
 [ 3.59116197e-06  1.09083481e-05  3.53528619e-06 ...  1.00332487e-06
   2.39328831e-07  3.90833169e-07]
 ...
 [-3.27624631e-06 -9.93126106e-06 -2.13374925e-06 ...  7.14081466e-07
   1.24991262e-06 -2.27593398e-06]
 [-6.56511068e-06 -3.82266021e-06  2.73740768e-07 ... -9.97043103e-08
   3.31944656e-06 -3.12983227e-06]
 [-4.43862677e-07 -1.53358231e-05 -6.54841137e-06 ...  7.97712088e-07
   1.31408378e-07 -3.47278476e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_RCE_1,15_RCE_1,high,15,RCE,1,"[[-2.33393097e-06 -2.67953157e-06 -4.48458004e-06 ...  1.30161572e-05
   5.51573706e-06  1.42992077e-05]
 [ 3.66816378e-06 -2.18527570e-07  1.69570422e-06 ...  1.69825983e-06
  -3.83763123e-06  4.75175095e-06]
 [ 2.61187482e-06 -7.84618258e-07  6.16175354e-07 ...  2.42713594e-06
  -3.67078924e-06  5.84449196e-06]
 ...
 [ 4.74002033e-07  1.92597187e-06  3.04296184e-06 ... -4.27561474e-06
  -9.12779868e-08 -1.00899496e-05]
 [ 3.77362561e-06  1.53688991e-06  3.20567846e-06 ... -6.09578991e-06
   3.19391584e-06 -9.69568539e-06]
 [-4.14173412e-06  1.61678267e-06  1.39845145e-06 ...  3.34647632e-06
  -8.36734414e-07 -5.30983829e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
15_RCE_2,15_RCE_2,high,15,RCE,2,"[[ 5.06643200e-06  1.48694868e-05 -2.32500339e-06 ...  3.66982818e-07
  -8.06806183e-06 -1.15507078e-06]
 [-1.98549855e-06  5.47069073e-06 -7.15855837e-06 ...  3.84307790e-06
  -2.68413281e-06 -8.84412467e-07]
 [-6.45673633e-07  5.96877861e-06 -6.03177786e-06 ...  2.88372326e-06
  -5.28435183e-06 -1.33334160e-06]
 ...
 [-5.89054585e-07 -9.24289036e-06  4.08874893e-06 ...  1.91991103e-06
   5.39728785e-06 -1.23609312e-07]
 [ 1.79168737e-06 -5.16655207e-06  1.47963250e-06 ...  9.02278602e-07
   7.25615025e-06  8.68954122e-07]
 [-9.71275806e-07 -7.91924620e-06  6.69241571e-06 ...  3.03691411e-06
   1.44641707e-08 -1.73907411e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
