Group,Condition,Subject_i,Subject_j,Window_i,Window_j,Distance,Subject_ij
low,IND2,31,20,3,3,6.02099532541192,"('31', '20')"
low,IND2,31,21,3,3,10.235751750499887,"('31', '21')"
low,IND2,31,22,3,3,11.68720504582285,"('31', '22')"
low,IND2,31,23,3,3,11.180861057830056,"('31', '23')"
low,IND2,31,24,3,3,8.255236660415981,"('31', '24')"
low,IND2,31,25,3,3,9.714995771163746,"('31', '25')"
low,IND2,31,26,3,3,11.1618228874178,"('31', '26')"
low,IND2,31,27,3,3,11.49495841299865,"('31', '27')"
low,IND2,31,28,3,3,10.818342854451208,"('31', '28')"
low,IND2,31,29,3,3,7.8817620570019695,"('31', '29')"
low,IND2,31,30,3,3,8.952294454997462,"('31', '30')"
low,IND2,31,31,3,3,0.0,"('31', '31')"
low,IND2,31,17,4,4,7.909904652786216,"('31', '17')"
low,IND2,31,18,4,4,10.621179436565527,"('31', '18')"
low,IND2,31,19,4,4,11.555550892884028,"('31', '19')"
low,IND2,31,20,4,4,7.4593056975566805,"('31', '20')"
low,IND2,31,21,4,4,7.086825718869045,"('31', '21')"
low,IND2,31,22,4,4,10.754514887811911,"('31', '22')"
low,IND2,31,23,4,4,10.541191708750071,"('31', '23')"
low,IND2,31,24,4,4,8.462260970670476,"('31', '24')"
low,IND2,31,25,4,4,8.016541243409206,"('31', '25')"
low,IND2,31,26,4,4,8.786702351466007,"('31', '26')"
low,IND2,31,27,4,4,10.944243031788652,"('31', '27')"
low,IND2,31,28,4,4,8.540045245825446,"('31', '28')"
low,IND2,31,29,4,4,7.710508519403227,"('31', '29')"
low,IND2,31,30,4,4,7.616333433676641,"('31', '30')"
low,IND2,31,31,4,4,0.0,"('31', '31')"
low,IND2,31,17,5,5,7.732157025665818,"('31', '17')"
low,IND2,31,18,5,5,10.752776207965509,"('31', '18')"
low,IND2,31,19,5,5,11.430469574393925,"('31', '19')"
low,IND2,31,20,5,5,7.533652476080362,"('31', '20')"
low,IND2,31,21,5,5,7.091085784121023,"('31', '21')"
low,IND2,31,22,5,5,10.941980021168442,"('31', '22')"
low,IND2,31,23,5,5,10.061818695503336,"('31', '23')"
low,IND2,31,24,5,5,8.34217034183734,"('31', '24')"
low,IND2,31,25,5,5,8.321073854453132,"('31', '25')"
low,IND2,31,26,5,5,10.227096358119024,"('31', '26')"
low,IND2,31,27,5,5,11.052352224985526,"('31', '27')"
low,IND2,31,28,5,5,10.283494076172504,"('31', '28')"
low,IND2,31,29,5,5,7.147595874185928,"('31', '29')"
low,IND2,31,30,5,5,8.419193268785888,"('31', '30')"
low,IND2,31,31,5,5,0.0,"('31', '31')"
low,IND2,31,17,6,6,10.21407130377112,"('31', '17')"
low,IND2,31,18,6,6,9.427369036564473,"('31', '18')"
low,IND2,31,19,6,6,11.48121544675273,"('31', '19')"
low,IND2,31,20,6,6,8.826991143557509,"('31', '20')"
low,IND2,31,21,6,6,7.478372366440712,"('31', '21')"
low,IND2,31,22,6,6,9.246646949734819,"('31', '22')"
low,IND2,31,23,6,6,9.660503574948349,"('31', '23')"
low,IND2,31,24,6,6,9.003557969706613,"('31', '24')"
low,IND2,31,25,6,6,8.71369986559978,"('31', '25')"
low,IND2,31,26,6,6,9.401768507972648,"('31', '26')"
low,IND2,31,27,6,6,9.146328390264653,"('31', '27')"
low,IND2,31,28,6,6,8.07592234299105,"('31', '28')"
low,IND2,31,29,6,6,9.319104853051682,"('31', '29')"
low,IND2,31,30,6,6,8.664174726234759,"('31', '30')"
low,IND2,31,31,6,6,0.0,"('31', '31')"
low,IND2,31,17,7,7,8.471318854882766,"('31', '17')"
low,IND2,31,18,7,7,12.54938489882016,"('31', '18')"
low,IND2,31,19,7,7,11.852190250710935,"('31', '19')"
low,IND2,31,20,7,7,8.056160943924338,"('31', '20')"
low,IND2,31,21,7,7,9.429332577860135,"('31', '21')"
low,IND2,31,22,7,7,11.892685685452173,"('31', '22')"
low,IND2,31,23,7,7,11.324957124609298,"('31', '23')"
low,IND2,31,24,7,7,8.609983435961572,"('31', '24')"
low,IND2,31,25,7,7,9.19739246313183,"('31', '25')"
low,IND2,31,26,7,7,10.833422400204773,"('31', '26')"
low,IND2,31,27,7,7,12.128923238944404,"('31', '27')"
low,IND2,31,28,7,7,10.397382638117993,"('31', '28')"
low,IND2,31,29,7,7,8.701059905475828,"('31', '29')"
low,IND2,31,30,7,7,8.27315487569661,"('31', '30')"
low,IND2,31,31,7,7,0.0,"('31', '31')"
low,IND2,31,17,8,8,8.853041937400597,"('31', '17')"
low,IND2,31,18,8,8,14.311107757910422,"('31', '18')"
low,IND2,31,19,8,8,11.903024388173021,"('31', '19')"
low,IND2,31,20,8,8,11.165942427176432,"('31', '20')"
low,IND2,31,21,8,8,11.200300757319596,"('31', '21')"
low,IND2,31,22,8,8,13.527050113639616,"('31', '22')"
low,IND2,31,23,8,8,13.028759877222377,"('31', '23')"
low,IND2,31,24,8,8,9.044265642457328,"('31', '24')"
low,IND2,31,25,8,8,9.115693334995324,"('31', '25')"
low,IND2,31,26,8,8,13.219896533044773,"('31', '26')"
low,IND2,31,27,8,8,13.587142022872689,"('31', '27')"
low,IND2,31,28,8,8,12.808241701624421,"('31', '28')"
low,IND2,31,29,8,8,9.762206156616822,"('31', '29')"
low,IND2,31,30,8,8,10.567837567131612,"('31', '30')"
low,IND2,31,31,8,8,0.0,"('31', '31')"
low,IND2,31,17,9,9,8.31898586976661,"('31', '17')"
low,IND2,31,18,9,9,10.28630423491493,"('31', '18')"
low,IND2,31,19,9,9,9.881319934159961,"('31', '19')"
low,IND2,31,20,9,9,8.53398269669575,"('31', '20')"
low,IND2,31,21,9,9,7.1680987736381585,"('31', '21')"
low,IND2,31,22,9,9,10.509836547094515,"('31', '22')"
low,IND2,31,23,9,9,10.197248817983054,"('31', '23')"
low,IND2,31,24,9,9,7.618562241002094,"('31', '24')"
low,IND2,31,25,9,9,7.830162159751205,"('31', '25')"
low,IND2,31,26,9,9,10.150234610677492,"('31', '26')"
low,IND2,31,27,9,9,11.102282781310874,"('31', '27')"
low,IND2,31,28,9,9,10.013027548354664,"('31', '28')"
low,IND2,31,29,9,9,7.905315348982706,"('31', '29')"
low,IND2,31,30,9,9,6.750321942066882,"('31', '30')"
low,IND2,31,31,9,9,0.0,"('31', '31')"
low,IND2,31,17,10,10,7.573481640354505,"('31', '17')"
low,IND2,31,18,10,10,12.079894551100267,"('31', '18')"
low,IND2,31,19,10,10,10.161048993835069,"('31', '19')"
low,IND2,31,20,10,10,8.117090523999387,"('31', '20')"
low,IND2,31,21,10,10,9.324167077762523,"('31', '21')"
low,IND2,31,22,10,10,11.344575851325533,"('31', '22')"
low,IND2,31,23,10,10,11.097749680955658,"('31', '23')"
low,IND2,31,24,10,10,8.95843619100544,"('31', '24')"
low,IND2,31,25,10,10,9.157441827494905,"('31', '25')"
low,IND2,31,26,10,10,11.39728192377568,"('31', '26')"
low,IND2,31,27,10,10,11.789796039670376,"('31', '27')"
low,IND2,31,28,10,10,11.734091686985375,"('31', '28')"
low,IND2,31,29,10,10,5.879304204128869,"('31', '29')"
low,IND2,31,30,10,10,7.075351315330892,"('31', '30')"
low,IND2,31,31,10,10,0.0,"('31', '31')"
low,IND2,31,17,11,11,10.893659327692466,"('31', '17')"
low,IND2,31,18,11,11,13.439461164849629,"('31', '18')"
low,IND2,31,19,11,11,13.833180911124467,"('31', '19')"
low,IND2,31,20,11,11,10.028833229826208,"('31', '20')"
low,IND2,31,21,11,11,10.099605954669324,"('31', '21')"
low,IND2,31,22,11,11,11.683798600359872,"('31', '22')"
low,IND2,31,23,11,11,12.169113122086127,"('31', '23')"
low,IND2,31,24,11,11,10.891566543463941,"('31', '24')"
low,IND2,31,25,11,11,11.3058782321622,"('31', '25')"
low,IND2,31,26,11,11,10.716453535466474,"('31', '26')"
low,IND2,31,27,11,11,12.115513506079493,"('31', '27')"
low,IND2,31,28,11,11,11.140026892483533,"('31', '28')"
low,IND2,31,29,11,11,9.123164168832751,"('31', '29')"
low,IND2,31,30,11,11,10.771182241922412,"('31', '30')"
low,IND2,31,31,11,11,0.0,"('31', '31')"
low,IND2,31,17,12,12,11.690402487671856,"('31', '17')"
low,IND2,31,18,12,12,11.186456893769654,"('31', '18')"
low,IND2,31,19,12,12,14.241149327175693,"('31', '19')"
low,IND2,31,20,12,12,8.419547692372483,"('31', '20')"
low,IND2,31,21,12,12,8.98548046782542,"('31', '21')"
low,IND2,31,22,12,12,10.592935449191396,"('31', '22')"
low,IND2,31,23,12,12,10.539672343159607,"('31', '23')"
low,IND2,31,24,12,12,9.741920094778784,"('31', '24')"
low,IND2,31,25,12,12,9.953977461293153,"('31', '25')"
low,IND2,31,26,12,12,9.955180255590468,"('31', '26')"
low,IND2,31,27,12,12,10.778973549235157,"('31', '27')"
low,IND2,31,28,12,12,9.743218467339277,"('31', '28')"
low,IND2,31,29,12,12,10.979449505280007,"('31', '29')"
low,IND2,31,30,12,12,9.737170817007629,"('31', '30')"
low,IND2,31,31,12,12,0.0,"('31', '31')"
low,IND2,31,17,13,13,12.046074499676108,"('31', '17')"
low,IND2,31,18,13,13,12.320828813492652,"('31', '18')"
low,IND2,31,19,13,13,12.522173830127304,"('31', '19')"
low,IND2,31,20,13,13,9.382611023466369,"('31', '20')"
low,IND2,31,21,13,13,9.301302333223704,"('31', '21')"
low,IND2,31,22,13,13,10.808102213884673,"('31', '22')"
low,IND2,31,23,13,13,11.11805983355149,"('31', '23')"
low,IND2,31,24,13,13,10.457059195838024,"('31', '24')"
low,IND2,31,25,13,13,10.105403963206939,"('31', '25')"
low,IND2,31,26,13,13,10.276228656203903,"('31', '26')"
low,IND2,31,27,13,13,11.725426825480758,"('31', '27')"
low,IND2,31,28,13,13,10.563601814628768,"('31', '28')"
low,IND2,31,29,13,13,11.15569741961953,"('31', '29')"
low,IND2,31,30,13,13,9.776445815690304,"('31', '30')"
low,IND2,31,31,13,13,0.0,"('31', '31')"
low,IND2,31,17,14,14,9.086610181600896,"('31', '17')"
low,IND2,31,18,14,14,10.572425728774823,"('31', '18')"
low,IND2,31,19,14,14,12.904773664093803,"('31', '19')"
low,IND2,31,20,14,14,9.42870650417721,"('31', '20')"
low,IND2,31,21,14,14,6.9865528575908025,"('31', '21')"
low,IND2,31,22,14,14,9.828099483375045,"('31', '22')"
low,IND2,31,23,14,14,9.903824756131558,"('31', '23')"
low,IND2,31,24,14,14,8.814010253316937,"('31', '24')"
low,IND2,31,25,14,14,8.132819730074486,"('31', '25')"
low,IND2,31,26,14,14,9.230813527322402,"('31', '26')"
low,IND2,31,27,14,14,9.644672819245407,"('31', '27')"
low,IND2,31,28,14,14,8.58402425938099,"('31', '28')"
low,IND2,31,29,14,14,9.645683623599394,"('31', '29')"
low,IND2,31,30,14,14,8.345548134500692,"('31', '30')"
low,IND2,31,31,14,14,0.0,"('31', '31')"
low,IND2,31,17,15,15,11.891617926728705,"('31', '17')"
low,IND2,31,18,15,15,11.698239806226804,"('31', '18')"
low,IND2,31,19,15,15,13.052490642089152,"('31', '19')"
low,IND2,31,20,15,15,10.250276001832146,"('31', '20')"
low,IND2,31,21,15,15,9.400811372008333,"('31', '21')"
low,IND2,31,22,15,15,10.467302086989825,"('31', '22')"
low,IND2,31,23,15,15,11.166368316830209,"('31', '23')"
low,IND2,31,24,15,15,10.983904507019316,"('31', '24')"
low,IND2,31,25,15,15,11.077393417332466,"('31', '25')"
low,IND2,31,26,15,15,10.672228045599056,"('31', '26')"
low,IND2,31,27,15,15,10.619805296158999,"('31', '27')"
low,IND2,31,28,15,15,10.018579964494185,"('31', '28')"
low,IND2,31,29,15,15,11.018342302473075,"('31', '29')"
low,IND2,31,30,15,15,10.884473072462775,"('31', '30')"
low,IND2,31,31,15,15,0.0,"('31', '31')"
low,IND2,31,17,16,16,6.931247872994718,"('31', '17')"
low,IND2,31,18,16,16,13.384879641527641,"('31', '18')"
low,IND2,31,19,16,16,9.053867287405993,"('31', '19')"
low,IND2,31,20,16,16,9.643069158525382,"('31', '20')"
low,IND2,31,21,16,16,10.51284396731583,"('31', '21')"
low,IND2,31,22,16,16,12.082739479482784,"('31', '22')"
low,IND2,31,23,16,16,11.780492015793234,"('31', '23')"
low,IND2,31,24,16,16,7.758127179484018,"('31', '24')"
low,IND2,31,25,16,16,7.3061535927008,"('31', '25')"
low,IND2,31,26,16,16,11.758652529275212,"('31', '26')"
low,IND2,31,27,16,16,12.654444105236367,"('31', '27')"
low,IND2,31,28,16,16,11.499752547994769,"('31', '28')"
low,IND2,31,29,16,16,9.136837561019618,"('31', '29')"
low,IND2,31,30,16,16,9.44898393337887,"('31', '30')"
low,IND2,31,31,16,16,0.0,"('31', '31')"
low,IND2,31,17,17,17,9.723018300266263,"('31', '17')"
low,IND2,31,18,17,17,12.563331817889301,"('31', '18')"
low,IND2,31,19,17,17,12.245279199213885,"('31', '19')"
low,IND2,31,20,17,17,9.231441664409052,"('31', '20')"
low,IND2,31,21,17,17,10.051420656969304,"('31', '21')"
low,IND2,31,22,17,17,10.712253639218499,"('31', '22')"
low,IND2,31,23,17,17,10.618233805778026,"('31', '23')"
low,IND2,31,24,17,17,9.14845241028905,"('31', '24')"
low,IND2,31,25,17,17,9.689048048676968,"('31', '25')"
low,IND2,31,26,17,17,11.014711134753455,"('31', '26')"
low,IND2,31,27,17,17,11.151997618937028,"('31', '27')"
low,IND2,31,28,17,17,10.163630536180452,"('31', '28')"
low,IND2,31,29,17,17,8.657565071816618,"('31', '29')"
low,IND2,31,30,17,17,9.067095814486914,"('31', '30')"
low,IND2,31,31,17,17,0.0,"('31', '31')"
low,NH,17,17,0,0,0.0,"('17', '17')"
low,NH,17,18,0,0,15.798180266222346,"('17', '18')"
low,NH,17,19,0,0,9.741337686836816,"('17', '19')"
low,NH,17,20,0,0,9.111435927362452,"('17', '20')"
low,NH,17,21,0,0,12.326428784294622,"('17', '21')"
low,NH,17,22,0,0,13.965578323435361,"('17', '22')"
low,NH,17,23,0,0,14.036811440532228,"('17', '23')"
low,NH,17,24,0,0,10.868660656664328,"('17', '24')"
low,NH,17,25,0,0,12.05391788795277,"('17', '25')"
low,NH,17,26,0,0,14.004458382333262,"('17', '26')"
low,NH,17,27,0,0,14.631198680431053,"('17', '27')"
low,NH,17,28,0,0,13.305336833678266,"('17', '28')"
low,NH,17,29,0,0,8.026298951675463,"('17', '29')"
low,NH,17,30,0,0,10.17355260504671,"('17', '30')"
low,NH,17,31,0,0,7.691286690282562,"('17', '31')"
low,NH,17,17,1,1,0.0,"('17', '17')"
low,NH,17,18,1,1,14.994201849351304,"('17', '18')"
low,NH,17,19,1,1,12.205744251769577,"('17', '19')"
low,NH,17,20,1,1,9.41239334053841,"('17', '20')"
low,NH,17,21,1,1,10.916138536736213,"('17', '21')"
low,NH,17,22,1,1,13.627885793360615,"('17', '22')"
low,NH,17,23,1,1,12.325052575077079,"('17', '23')"
low,NH,17,24,1,1,10.517402243984384,"('17', '24')"
low,NH,17,25,1,1,11.140092560239651,"('17', '25')"
low,NH,17,26,1,1,12.729840267821736,"('17', '26')"
low,NH,17,27,1,1,14.420128380889345,"('17', '27')"
low,NH,17,28,1,1,12.206703643006405,"('17', '28')"
low,NH,17,29,1,1,13.209802256723973,"('17', '29')"
low,NH,17,30,1,1,9.569184484480635,"('17', '30')"
low,NH,17,31,1,1,9.66455561894516,"('17', '31')"
low,NH,17,17,2,2,0.0,"('17', '17')"
low,NH,17,18,2,2,12.077243207612256,"('17', '18')"
low,NH,17,19,2,2,13.530837802338091,"('17', '19')"
low,NH,17,20,2,2,5.419391466278513,"('17', '20')"
low,NH,17,21,2,2,6.5134772946819,"('17', '21')"
low,NH,17,22,2,2,9.655535038001153,"('17', '22')"
low,NH,17,23,2,2,8.419034127664002,"('17', '23')"
low,NH,17,24,2,2,7.803522853338192,"('17', '24')"
low,NH,17,25,2,2,7.340266080982828,"('17', '25')"
low,NH,17,26,2,2,8.056883026274699,"('17', '26')"
low,NH,17,27,2,2,9.23126510908742,"('17', '27')"
low,NH,17,28,2,2,8.108625586344202,"('17', '28')"
low,NH,17,29,2,2,6.913560701114553,"('17', '29')"
low,NH,17,30,2,2,8.465960452748174,"('17', '30')"
low,NH,17,31,2,2,10.0334952940681,"('17', '31')"
low,NH,17,17,3,3,0.0,"('17', '17')"
low,NH,17,18,3,3,13.754986122461275,"('17', '18')"
low,NH,17,19,3,3,10.630984053750339,"('17', '19')"
low,NH,17,20,3,3,6.5528606454882725,"('17', '20')"
low,NH,17,21,3,3,8.955934380138814,"('17', '21')"
low,NH,17,22,3,3,11.453544085864959,"('17', '22')"
low,NH,17,23,3,3,10.97714701691214,"('17', '23')"
low,NH,17,24,3,3,8.459232563116549,"('17', '24')"
low,NH,17,25,3,3,8.498107937294998,"('17', '25')"
low,NH,17,26,3,3,10.974347405105872,"('17', '26')"
low,NH,17,27,3,3,12.024902776924739,"('17', '27')"
low,NH,17,28,3,3,11.404681483859267,"('17', '28')"
low,NH,17,29,3,3,8.023499051691758,"('17', '29')"
low,NH,17,30,3,3,9.877713232104208,"('17', '30')"
low,NH,17,31,3,3,8.370384987832871,"('17', '31')"
low,NH,17,17,4,4,0.0,"('17', '17')"
low,NH,17,18,4,4,13.401245606931214,"('17', '18')"
low,NH,17,19,4,4,11.229762128217207,"('17', '19')"
low,NH,17,20,4,4,8.9064569681578,"('17', '20')"
low,NH,17,21,4,4,9.620583599098506,"('17', '21')"
low,NH,17,22,4,4,11.470068783132087,"('17', '22')"
low,NH,17,23,4,4,11.433298569891694,"('17', '23')"
low,NH,17,24,4,4,8.11191671223482,"('17', '24')"
low,NH,17,25,4,4,7.688912705374661,"('17', '25')"
low,NH,17,26,4,4,11.40104081553864,"('17', '26')"
low,NH,17,27,4,4,11.985588807347478,"('17', '27')"
low,NH,17,28,4,4,11.047563037652706,"('17', '28')"
low,NH,17,29,4,4,6.896064160894056,"('17', '29')"
low,NH,17,30,4,4,9.356293351409017,"('17', '30')"
low,NH,17,31,4,4,6.772586128272918,"('17', '31')"
low,NH,17,17,5,5,0.0,"('17', '17')"
low,NH,17,18,5,5,12.265573237790088,"('17', '18')"
low,NH,17,19,5,5,13.074060084596415,"('17', '19')"
low,NH,17,20,5,5,4.539786798717913,"('17', '20')"
low,NH,17,21,5,5,7.788483320175864,"('17', '21')"
low,NH,17,22,5,5,9.995000749970284,"('17', '22')"
low,NH,17,23,5,5,8.36711543066887,"('17', '23')"
low,NH,17,24,5,5,8.135415149781835,"('17', '24')"
low,NH,17,25,5,5,7.372874780422984,"('17', '25')"
low,NH,17,26,5,5,9.51642997124484,"('17', '26')"
low,NH,17,27,5,5,10.196324115437061,"('17', '27')"
low,NH,17,28,5,5,9.814735791931502,"('17', '28')"
low,NH,17,29,5,5,6.207096228568139,"('17', '29')"
low,NH,17,30,5,5,7.2076399791959505,"('17', '30')"
low,NH,17,31,5,5,7.315232514205084,"('17', '31')"
low,NH,17,17,6,6,0.0,"('17', '17')"
low,NH,17,18,6,6,11.285153486026104,"('17', '18')"
low,NH,17,19,6,6,7.869133455648525,"('17', '19')"
low,NH,17,20,6,6,6.718999849951676,"('17', '20')"
low,NH,17,21,6,6,6.775981930548176,"('17', '21')"
low,NH,17,22,6,6,9.427980002653632,"('17', '22')"
low,NH,17,23,6,6,8.952231191566451,"('17', '23')"
low,NH,17,24,6,6,7.584247834537081,"('17', '24')"
low,NH,17,25,6,6,5.797525204964737,"('17', '25')"
low,NH,17,26,6,6,7.8802441429088965,"('17', '26')"
low,NH,17,27,6,6,9.463091816277176,"('17', '27')"
low,NH,17,28,6,6,8.389546669346183,"('17', '28')"
low,NH,17,29,6,6,9.819710277613023,"('17', '29')"
low,NH,17,30,6,6,8.516938203808122,"('17', '30')"
low,NH,17,31,6,6,9.182906759846519,"('17', '31')"
low,NH,17,17,7,7,0.0,"('17', '17')"
low,NH,17,18,7,7,14.62649637845309,"('17', '18')"
low,NH,17,19,7,7,10.876500720386858,"('17', '19')"
low,NH,17,20,7,7,7.58155152913264,"('17', '20')"
low,NH,17,21,7,7,10.416936437714226,"('17', '21')"
low,NH,17,22,7,7,12.937807217712322,"('17', '22')"
low,NH,17,23,7,7,12.880227370405269,"('17', '23')"
low,NH,17,24,7,7,10.045257575156153,"('17', '24')"
low,NH,17,25,7,7,12.502264845557423,"('17', '25')"
low,NH,17,26,7,7,13.088385812606363,"('17', '26')"
low,NH,17,27,7,7,13.895552927650796,"('17', '27')"
low,NH,17,28,7,7,13.012317405191967,"('17', '28')"
low,NH,17,29,7,7,9.399331210964561,"('17', '29')"
low,NH,17,30,7,7,9.429471778429527,"('17', '30')"
low,NH,17,31,7,7,8.23777014935993,"('17', '31')"
low,NH,17,17,8,8,0.0,"('17', '17')"
low,NH,17,18,8,8,13.150429955185675,"('17', '18')"
low,NH,17,19,8,8,10.97277475792651,"('17', '19')"
low,NH,17,20,8,8,6.666953686690155,"('17', '20')"
low,NH,17,21,8,8,8.407427345666877,"('17', '21')"
low,NH,17,22,8,8,10.523450361845796,"('17', '22')"
low,NH,17,23,8,8,11.017411854705697,"('17', '23')"
low,NH,17,24,8,8,9.01329460963592,"('17', '24')"
low,NH,17,25,8,8,7.847287953124448,"('17', '25')"
low,NH,17,26,8,8,10.760059681905268,"('17', '26')"
low,NH,17,27,8,8,11.640672993805515,"('17', '27')"
low,NH,17,28,8,8,10.094049857742256,"('17', '28')"
low,NH,17,29,8,8,8.993931373334917,"('17', '29')"
low,NH,17,30,8,8,8.641934850377854,"('17', '30')"
low,NH,17,31,8,8,5.4598866369735175,"('17', '31')"
low,NH,17,17,9,9,0.0,"('17', '17')"
low,NH,17,18,9,9,11.049346441881536,"('17', '18')"
low,NH,17,19,9,9,11.821263268534892,"('17', '19')"
low,NH,17,20,9,9,3.074501608416563,"('17', '20')"
low,NH,17,21,9,9,6.657237569381956,"('17', '21')"
low,NH,17,22,9,9,8.365464238884208,"('17', '22')"
low,NH,17,23,9,9,7.300302451073362,"('17', '23')"
low,NH,17,24,9,9,8.08472003272395,"('17', '24')"
low,NH,17,25,9,9,7.358715266467992,"('17', '25')"
low,NH,17,26,9,9,6.8740356391832504,"('17', '26')"
low,NH,17,27,9,9,7.7685833868633996,"('17', '27')"
low,NH,17,28,9,9,6.315842369452606,"('17', '28')"
low,NH,17,29,9,9,8.671877081111788,"('17', '29')"
low,NH,17,30,9,9,7.395103784098602,"('17', '30')"
low,NH,17,31,9,9,10.245499126853135,"('17', '31')"
low,NH,17,17,10,10,0.0,"('17', '17')"
low,NH,17,18,10,10,11.80008969567867,"('17', '18')"
low,NH,17,19,10,10,10.316668575633201,"('17', '19')"
low,NH,17,20,10,10,7.783619635816851,"('17', '20')"
low,NH,17,21,10,10,7.009747677547855,"('17', '21')"
low,NH,17,22,10,10,9.251571684007885,"('17', '22')"
low,NH,17,23,10,10,7.906461506622627,"('17', '23')"
low,NH,17,24,10,10,7.903535793174826,"('17', '24')"
low,NH,17,25,10,10,5.99733510870957,"('17', '25')"
low,NH,17,26,10,10,8.467077057068025,"('17', '26')"
low,NH,17,27,10,10,9.125349157750572,"('17', '27')"
low,NH,17,28,10,10,8.232150182032166,"('17', '28')"
low,NH,17,29,10,10,5.856930002860059,"('17', '29')"
low,NH,17,30,10,10,7.746398478127078,"('17', '30')"
low,NH,17,31,10,10,11.84356164789979,"('17', '31')"
low,NH,17,17,11,11,0.0,"('17', '17')"
low,NH,17,18,11,11,12.467062558558831,"('17', '18')"
low,NH,17,19,11,11,11.417489864628779,"('17', '19')"
low,NH,17,20,11,11,6.184125928645756,"('17', '20')"
low,NH,17,21,11,11,7.926310489189647,"('17', '21')"
low,NH,17,22,11,11,10.869644144300525,"('17', '22')"
low,NH,17,23,11,11,10.681549093954851,"('17', '23')"
low,NH,17,24,11,11,8.139410537633545,"('17', '24')"
low,NH,17,25,11,11,5.3401905046147595,"('17', '25')"
low,NH,17,26,11,11,10.486156664183092,"('17', '26')"
low,NH,17,27,11,11,10.951652008736833,"('17', '27')"
low,NH,17,28,11,11,9.63982688300923,"('17', '28')"
low,NH,17,29,11,11,5.900879721125962,"('17', '29')"
low,NH,17,30,11,11,9.0401480911132,"('17', '30')"
low,NH,17,31,11,11,8.5297714374691,"('17', '31')"
low,NH,17,17,12,12,0.0,"('17', '17')"
low,NH,17,18,12,12,11.306512535033466,"('17', '18')"
low,NH,17,19,12,12,10.810811226023425,"('17', '19')"
low,NH,17,20,12,12,5.490253734689254,"('17', '20')"
low,NH,17,21,12,12,6.940867028491182,"('17', '21')"
low,NH,17,22,12,12,9.718878997824827,"('17', '22')"
low,NH,17,23,12,12,8.502400347133168,"('17', '23')"
low,NH,17,24,12,12,8.336655930997978,"('17', '24')"
low,NH,17,25,12,12,6.5221431161478005,"('17', '25')"
low,NH,17,26,12,12,8.235313996505488,"('17', '26')"
low,NH,17,27,12,12,9.40750966624408,"('17', '27')"
low,NH,17,28,12,12,7.187082496177061,"('17', '28')"
low,NH,17,29,12,12,5.8236838390189885,"('17', '29')"
low,NH,17,30,12,12,7.405220332324853,"('17', '30')"
low,NH,17,31,12,12,6.6145391280417964,"('17', '31')"
